物品/地点,类型,等级,备注,X坐标,Y坐标,链接标识
"硫磺","硫磺","","","-596","-521",""
"硫磺","硫磺","","","-595","-525",""
"硫磺","硫磺","","","-595","-401",""
"硫磺","硫磺","","","-591","-406",""
"硫磺","硫磺","","","-596","-399",""
"硫磺","硫磺","","","-597","-401",""
"硫磺","硫磺","","","-593","-401",""
"硫磺","硫磺","","","-592","-403",""
"硫磺","硫磺","","","-592","-404",""
"硫磺","硫磺","","","-591","-404",""
"硫磺","硫磺","","","-741","-337",""
"硫磺","硫磺","","","-736","-342",""
"硫磺","硫磺","","","-740","-336",""
"硫磺","硫磺","","","-732","-336",""
"硫磺","硫磺","","","-736","-342",""
"硫磺","硫磺","","","-737","-338",""
"硫磺","硫磺","","","-735","-336",""
"硫磺","硫磺","","","-743","-336",""
"硫磺","硫磺","","","-669","-105",""
"硫磺","硫磺","","","-670","-114",""
"硫磺","硫磺","","","-664","-133",""
"硫磺","硫磺","","","-664","-116",""
"硫磺","硫磺","","","-664","-96",""
"硫磺","硫磺","","","-650","-127",""
"硫磺","硫磺","","","-477","-718",""
"硫磺","硫磺","","","-462","-699",""
"硫磺","硫磺","","","-445","-694",""
"硫磺","硫磺","","","-429","-690",""
"硫磺","硫磺","","","-671","-723",""
"硫磺","硫磺","","","-638","-716",""
"硫磺","硫磺","","","-621","-713",""
"硫磺","硫磺","","","-585","-705",""
"硫磺","硫磺","","","-416","-670",""
"硫磺","硫磺","","","-657","-704",""
"硫磺","硫磺","","","-589","-689",""
"硫磺","硫磺","","","-572","-684",""
"硫磺","硫磺","","","-521","-675",""
"硫磺","硫磺","","","-503","-670",""
"硫磺","硫磺","","","-677","-689",""
"硫磺","硫磺","","","-661","-686",""
"硫磺","硫磺","","","-643","-683",""
"硫磺","硫磺","","","-626","-679",""
"硫磺","硫磺","","","-576","-669",""
"硫磺","硫磺","","","-674","-645",""
"硫磺","硫磺","","","-491","-651",""
"硫磺","硫磺","","","-682","-672",""
"硫磺","硫磺","","","-545","-644",""
"硫磺","硫磺","","","-529","-640",""
"硫磺","硫磺","","","-477","-631",""
"硫磺","硫磺","","","-408","-617",""
"硫磺","硫磺","","","-357","-605",""
"硫磺","硫磺","","","-753","-669",""
"硫磺","硫磺","","","-532","-623",""
"硫磺","硫磺","","","-411","-599",""
"硫磺","硫磺","","","-361","-589",""
"硫磺","硫磺","","","-344","-585",""
"硫磺","硫磺","","","-553","-610",""
"硫磺","硫磺","","","-466","-592",""
"硫磺","硫磺","","","-401","-562",""
"硫磺","硫磺","","","-696","-604",""
"硫磺","硫磺","","","-493","-544",""
"硫磺","硫磺","","","-477","-542",""
"硫磺","硫磺","","","-443","-534",""
"硫磺","硫磺","","","-426","-530",""
"硫磺","硫磺","","","-408","-526",""
"硫磺","硫磺","","","-391","-524",""
"硫磺","硫磺","","","-375","-520",""
"硫磺","硫磺","","","-788","-589",""
"硫磺","硫磺","","","-755","-581",""
"硫磺","硫磺","","","-378","-504",""
"硫磺","硫磺","","","-809","-575",""
"硫磺","硫磺","","","-382","-485",""
"硫磺","硫磺","","","-799","-536",""
"硫磺","硫磺","","","-509","-477",""
"硫磺","硫磺","","","-422","-459",""
"硫磺","硫磺","","","-563","-470",""
"硫磺","硫磺","","","-462","-449",""
"硫磺","硫磺","","","-409","-439",""
"硫磺","硫磺","","","-822","-505",""
"硫磺","硫磺","","","-771","-495",""
"硫磺","硫磺","","","-516","-443",""
"硫磺","硫磺","","","-446","-429",""
"硫磺","硫磺","","","-808","-485",""
"硫磺","硫磺","","","-813","-468",""
"硫磺","硫磺","","","-745","-454",""
"硫磺","硫磺","","","-540","-412",""
"硫磺","硫磺","","","-506","-405",""
"硫磺","硫磺","","","-471","-398",""
"硫磺","硫磺","","","-730","-433",""
"硫磺","硫磺","","","-509","-388",""
"硫磺","硫磺","","","-492","-384",""
"硫磺","硫磺","","","-837","-438",""
"硫磺","硫磺","","","-803","-430",""
"硫磺","硫磺","","","-751","-420",""
"硫磺","硫磺","","","-734","-417",""
"硫磺","硫磺","","","-530","-375",""
"硫磺","硫磺","","","-462","-360",""
"硫磺","硫磺","","","-532","-358",""
"硫磺","硫磺","","","-810","-396",""
"硫磺","硫磺","","","-503","-334",""
"硫磺","硫磺","","","-452","-322",""
"硫磺","硫磺","","","-522","-320",""
"硫磺","硫磺","","","-487","-312",""
"硫磺","硫磺","","","-472","-308",""
"硫磺","硫磺","","","-454","-304",""
"硫磺","硫磺","","","-438","-302",""
"硫磺","硫磺","","","-749","-349",""
"硫磺","硫磺","","","-803","-342",""
"硫磺","硫磺","","","-752","-330",""
"硫磺","硫磺","","","-717","-323",""
"硫磺","硫磺","","","-789","-322",""
"硫磺","硫磺","","","-481","-258",""
"硫磺","硫磺","","","-810","-307",""
"硫磺","硫磺","","","-776","-301",""
"硫磺","硫磺","","","-759","-298",""
"硫磺","硫磺","","","-707","-286",""
"硫磺","硫磺","","","-691","-283",""
"硫磺","硫磺","","","-622","-268",""
"硫磺","硫磺","","","-763","-279",""
"硫磺","硫磺","","","-744","-277",""
"硫磺","硫磺","","","-728","-274",""
"硫磺","硫磺","","","-541","-233",""
"硫磺","硫磺","","","-753","-241",""
"硫磺","硫磺","","","-666","-224",""
"硫磺","硫磺","","","-617","-214",""
"硫磺","硫磺","","","-380","-504",""
"硫磺","硫磺","","","-384","-524",""
"硫磺","硫磺","","","-495","-513",""
"硫磺","硫磺","","","-492","-511",""
"硫磺","硫磺","","","-492","-515",""
"硫磺","硫磺","","","-495","-509",""
"硫磺","硫磺","","","-497","-504",""
"硫磺","硫磺","","","-494","-520",""
"硫磺","硫磺","","","-411","-533",""
"硫磺","硫磺","","","-486","-372",""
"硫磺","硫磺","","","-459","-408",""
"硫磺","硫磺","","","-469","-410",""
"硫磺","硫磺","","","-458","-418",""
"硫磺","硫磺","","","-490","-383",""
"硫磺","硫磺","","","-446","-560",""
"硫磺","硫磺","","","-445","-561",""
"硫磺","硫磺","","","-438","-556",""
"硫磺","硫磺","","","-438","-558",""
"硫磺","硫磺","","","-618","-428",""
"硫磺","硫磺","","","-617","-426",""
"硫磺","硫磺","","","-615","-425",""
"硫磺","硫磺","","","-611","-432",""
"硫磺","硫磺","","","-705","102",""
"硫磺","硫磺","","","-708","99",""
"硫磺","硫磺","","","-674","115",""
"硫磺","硫磺","","","-655","122",""
"硫磺","硫磺","","","-743","159",""
"硫磺","硫磺","","","-736","150",""
"硫磺","硫磺","","","-648","276",""
"硫磺","硫磺","","","-637","270",""
"硫磺","硫磺","","","-674","309",""
"硫磺","硫磺","","","-661","331",""
"硫磺","硫磺","","","-615","348",""
"硫磺","硫磺","","","-620","327",""
"硫磺","硫磺","","","-589","360",""
"硫磺","硫磺","","","-518","279",""
"硫磺","硫磺","","","-516","276",""
"硫磺","硫磺","","","-496","253",""
"硫磺","硫磺","","","-365","133",""
"硫磺","硫磺","","","-492","116",""
"硫磺","硫磺","","","-494","117",""
"DarkIsland02","宝箱","","","-986","-1029","DarkIsland02"
"DarkIsland02","宝箱","","","-990","-1025","DarkIsland02"
"DarkIsland02","宝箱","","","-737","-1000","DarkIsland02"
"DarkIsland02","宝箱","","","-737","-1008","DarkIsland02"
"DarkIsland02","宝箱","","","-988","-1322","DarkIsland02"
"DarkIsland02","宝箱","","","-984","-1316","DarkIsland02"
"DarkIsland02","宝箱","","","-1211","-1320","DarkIsland02"
"DarkIsland02","宝箱","","","-1206","-1321","DarkIsland02"
"DarkIsland02","宝箱","","","-1240","-1185","DarkIsland02"
"DarkIsland02","宝箱","","","-1244","-1182","DarkIsland02"
"DarkIsland02","宝箱","","","-1040","-1140","DarkIsland02"
"DarkIsland02","宝箱","","","-1035","-1139","DarkIsland02"
"DarkIsland_Treasure","宝箱","","","-1236","-612","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1674","-903","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1702","-916","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1729","-911","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1721","-939","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1714","-985","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1690","-986","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1677","-975","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1259","-644","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1297","-649","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1267","-614","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1303","-607","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1313","-589","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1273","-562","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1292","-611","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1650","-972","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1139","-1963","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1147","-2001","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1169","-1974","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1114","-1932","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1131","-1919","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1178","-1914","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1180","-1958","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1185","-1881","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-926","-789","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-964","-817","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-933","-851","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-906","-865","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-837","-867","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-873","-930","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-887","-911","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-856","-902","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-903","-940","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-967","-943","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1026","-953","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1007","-838","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1124","-844","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1121","-810","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1171","-830","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1159","-813","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1066","-918","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1123","-915","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1223","-934","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1172","-891","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1213","-992","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1125","-1020","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1293","-1039","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1316","-1033","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1318","-980","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1327","-1063","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1413","-1046","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1279","-1119","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1280","-1115","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1223","-1103","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1322","-1228","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1253","-1296","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1257","-1264","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1273","-1155","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1236","-1143","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1206","-1123","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1217","-1190","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1153","-1196","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1117","-1134","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1036","-1053","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1000","-1100","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1195","-1300","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1211","-1357","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1228","-1354","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-941","-1252","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1081","-1286","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1126","-1307","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1086","-1378","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1154","-1420","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1163","-1440","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1208","-1439","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1273","-1493","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1324","-1423","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1295","-1431","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1367","-1476","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1387","-1463","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1394","-1461","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1384","-1454","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1409","-1465","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1406","-1496","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1338","-1542","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1295","-1513","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1335","-1589","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1399","-1666","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1308","-1599","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1266","-1567","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1297","-1622","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1249","-1660","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1206","-1651","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1258","-1699","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1163","-1641","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1126","-1678","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1124","-1572","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1092","-1442","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1055","-1434","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1053","-1315","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1003","-1377","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1030","-1347","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1113","-1212","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1049","-1459","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-990","-1467","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-889","-1469","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1027","-1405","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-892","-1383","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-916","-1354","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-976","-1362","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-917","-1265","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-882","-1389","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-808","-1400","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-867","-1309","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-880","-1345","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-897","-1307","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-912","-1307","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-885","-1248","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-817","-1239","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-789","-1239","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-767","-1236","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-769","-1196","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-668","-1125","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-631","-1132","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-731","-1139","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-744","-1131","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-733","-1088","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-678","-1042","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-654","-1094","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-634","-1016","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-689","-962","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-709","-946","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-758","-1013","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-799","-1001","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-757","-911","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-853","-945","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-843","-1029","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-854","-1015","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-809","-1138","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-849","-1222","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-889","-1160","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-874","-1122","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-765","-1093","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-742","-1046","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-905","-1085","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-902","-1022","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1023","-1241","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1030","-1219","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-1013","-1190","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-956","-1181","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-977","-1183","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-894","-1203","DarkIsland_Treasure"
"DarkIsland_Treasure","宝箱","","","-895","-1225","DarkIsland_Treasure"
